ātmanebhāṣa,,
ātmapañcama,,
ātmaparājita,,
ātmapa,,
ātmaprakāśa,,
ātmaprabha,,
ātmaprayojana,,
ātmapraśaṃsaka,,
ātmabhava,,
ātmabhūta,,
ātmamaya,ī,
ātmarakṣaka,,
ātmaruha,,
ātmavañcaka,,
ātmavaśa,,
ātmaślāgha,,
ātmasaṃyukta,,
ātmasaṃyoga,,
ātmasambhāvita,,
ātmasammita,,
ātmasparaṇa,,
ātmahita,,
ātmādhīna,,
ātmānanda,,
ātmānapekṣa,,
ātmāpahāraka,,
ātmārāma,,
ātmāvāsya,,
ātmopama,,
ātyantika,ī,
ātyayika,,
ātreyīya,,
ātharvaṇa,ī,
ātharvaṇika,ī,
ātharvika,,
ādaghna,,
ādatta,,
ādartavya,,
ādardira,,
ādarśaka,,
ādarśamaya,,
ādarśita,,
ādaṣṭa,,
āda,,
ādātavya,,
ādādika,,
ādāyacara,ī,
ādāyamāna,,
ādāya,,
ādikālīna,,
ādigdha,,
ādityagata,,
ādityajūta,,
ādityadevata,,
ādityapāka,,
ādityavarṇa,,
ādityavratika,,
āditya,,
ādinavadarśa,,
ādipluta,,
ādibuddha,,
ādibhava,,
ādibhūta,,
ādilupta,,
ādivārāha,,
ādiṣṭa,,
ādisvarita,,
ādīpaka,,
ādīpita,,
ādīpta,,
ādīrgha,,
ādūna,,
ādeya,,
ādevaka,ī,
ādeva,ī,
ādeśya,,
ādyakālaka,ikā,
ādyanta,,
ādyādya,,
ādyudātta,,
ādrisāra,ī,
ādhara,,
ādharmika,ī,
ādharṣa,,
ādharṣya,,
ādhavana,,
ādhātavya,,
ādhāyaka,ikā,
ādhija,,
ādhijña,,
ādhidaivata,,
ādhibhautika,ī,
ādhivedanika,,
ādhīkṛta,,
ādhīta,,
ādhunika,ī,
ādhūmita,,
ādhūmra,,
ādhṛṣīya,,
ādhyaśvīya,,
ādhyātmika,ī,
ādhyāsika,,
ādhvanika,ī,
ādhvarika,ī,
ādhvaryava,ī,
ādhvasta,,
ānakasthalaka,,
ānaka,,
ānaḍuhaka,,
ānaḍuha,ī,
ānata,,
ānaddha,,
ānanacara,ī,
ānantya,,
ānandakara,,
ānandaghana,,
ānandacidghana,,
ānandaja,,
ānandada,,
ānandabhairava,,
ānandamaya,ī,
ānandayitavya,,
ānandarūpa,,
ānandavardhana,,
ānandasambhava,,
ānandāmṛtarūpa,,
ānapatya,,
ānama,,
ānamita,,
ānamya,,
ānamra,,
ānayitavya,,
ānartaka,,
ānartita,,
ānartīya,,
ānava,ī,
ānavya,,
ānasa,,
ānāmita,,
ānāmya,,
ānāyya,,
ānāhika,ī,
āniceya,ī,
ānidheya,ī,
ānirhata,ī,
ānila,ī,
ānīkavata,,
ānīta,,
ānīlaniṣadhāyata,,
ānīlaniṣadhāyāma,,
ānukalpika,,
ānukūlika,,
ānukṛṣṭa,,
ānukhaḍgya,,
ānugaṅgya,,
ānugatika,,
ānugādika,,
ānuguṇika,,
ānugrāmika,,
ānucāraka,,
ānujāvara,,
ānutilya,,
ānudṛṣṭeya,,
ānudeśika,,
ānunāśya,,
ānupathya,,
ānupadika,,
ānupadya,,
ānubandhika,,
ānumata,ī,
ānumānika,ī,
ānumāṣya,,
ānuyavya,,
ānuyājika,ī,
ānuyātrika,,
ānuyūpya,,
ānurohiṇa,ī,
ānulomika,ī,
ānulomya,ī,
ānuvaṃśya,,
ānuvāsanika,,
ānuveśya,,
ānuśātika,,
ānuśāsanika,,
ānuśūka,,
ānuśrava,,
ānuśravika,,
ānuśrāvika,,
ānuṣaṅgika,ī,
ānuṣaṇḍa,,
ānuṣūka,,
ānuṣṭubha,ī,
ānuṣṭubhauṣṇiha,,
ānusāyya,,
ānusītya,,
ānusīrya,,
ānusuka,,
ānusūya,,
ānūpaka,,
ānūpa,,
ānṛtaka,,
ānṛta,ī,
ānṛtika,,
ānṛśaṃsīya,,
ānetavya,,
ānemimagna,,
āneya,,
āntaḥpurika,,
āntara,,
āntarāgārika,,
āntarāyika,,
āntarāla,,
āntarikṣa,ī,
āntarīkṣa,ī,
āntarīpaka,,
āntargaṇika,ī,
āntargehika,ī,
āntarvedika,,
āntarveśmika,ī,
ānta,,
āntrika,ī,
āndolita,,
āndhasika,,
āndhra,ī,
ānna,,
ānvayika,ī,
ānvāhika,ī,
ānvīpika,,
āpakara,ī,
āpaka,ī,
āpakva,,
āpaṇika,,
āpaṇīya,,
āpatika,,
āpatita,,
āpatkālika,,
āpatya,,
āpadgata,,
āpadgrasta,,
āpadvinīta,,
āpaneya,,
āpannajīvika,,
āpanna,,
āpamityaka,,
āparapakṣīya,,
āparāhṇika,,
āparuṣa,,
āpartuka,,
āpavargika,,
āpavargya,,
āpastamba,ī,
āpastambīya,,
āpa,,
āpākestha,,
āpāṇḍura,,
āpātamātra,,
āpātika,,
āpātita,,
āpātya,,
āpādaka,,
āpāna,,
āpiṅgalākṣa,,
āpiṅga,,
āpiñjara,,
āpiśaṅga,,
āpiśarvara,,
āpiśala,ī,
āpīḍakajāta,,
āpīḍita,,
āpīta,,
āpīna,,
āpūpika,,
āpūyita,,
āpūraṇa,,
āpūrita,,
āpūryamāṇa,,
āpṛcchya,,
āpṛta,,
āpṛṣṭa,,
āpekṣika,,
āpodevata,,
āpodevatya,,
āpomaya,,
āpośāna,,
āpohiṣṭhīya,,
āptakāma,,
āptagarva,,
āptadakṣiṇa,,
āptavibhaktika,,
āptavya,,
āptastoma,,
āpta,,
āptādhīna,,
āpya,,
āpyāna,,
āpyāyanaśīla,,
āpyāyana,,
āpyāyita,,
āpyāyya,,
āpratinivṛttaguṇormicakra,,
āprapadīnaka,,
āprapadīna,,
āpravaṇa,,
āpraṣṭavya,,
āpra,,
āprīta,,
āprītimāyava,,
āplāvita,,
āplāvya,,
āpluta,,
āplutāṅga,ī,
āpluṣṭa,,
āpsarasa,ī,
āpsara,,
ābaddhamaṇḍala,,
ābaddhamāla,,
ābaddha,,
ābandhura,,
ābarha,,
ābarhita,,
ābādha,,
ābila,,
ābṛḍha,,
ābdika,,
ābhajanīya,,
ābhayajāta,ī,
ābhayajātya,ī,
ābharita,,
ābhāta,,
ābhāṣita,,
ābhāṣya,,
ābhāsa,,
ābhāsura,,
ābhāsvara,,
ābhikāmika,,
ābhicaraṇika,ī,
ābhicārika,ī,
ābhijana,,
ābhijita,,
ābhijitya,,
ābhijñānika,,
ābhidhānika,,
ābhiprāyika,,
ābhiplavika,,
ābhimānika,,
ābhiyogika,,
ābhirāmika,,
ābhiṣeka,,
ābhiṣecanika,,
ābhihārika,,
ābhīkṣṇa,,
ābhīraka,ī,
ābhīra,,
ābhīrika,ī,
ābhīla,,
ābhugnasaktha,ī,
ābhugna,,
ābhūka,,
ābhūta,,
ābhūmipāla,,
ābhūṣeṇya,,
ābhṛta,,
ābhogaya,,
ābhoga,,
ābhyantara,,
ābhyantarika,,
ābhyavakāśika,,
ābhyavahārika,,
ābhyāgārika,,
ābhyāśika,,
ābhyāsika,,
ābhyudayika,,
ābhra,,
ābhrika,,
āmaka,,
āmagandhika,,
āmagna,,
āmantraṇīya,,
āmantrayitavya,,
āmantrita,,
āmantrya,,
āmandra,,
āmabhṛṣṭa,,
āmamaya,ī,
āmaraṇānta,,
āmaraṇāntika,,
āmalaka,ī,
āmāvāsyavidha,,
āmāvāsya,,
āmikṣīya,,
āmikṣya,,
āmitra,ī,
āmitrīya,,
āmiśrabhūta,,
āmiśra,,
āmiślatama,,
āmiśla,,
āmiṣapriya,,
āmīvatka,,
āmīvita,,
āmukulita,,
āmukta,,
āmukha,,
āmuṣmika,ī,
āmuṣyāyaṇa,ī,
āmṛṇa,,
āmṛta,,
āmṛṣṭa,,
āmenya,,
āmeṣṭaka,,
āmodita,,
āmnātavya,,
āmnāta,,
āmnāyapara,,
āmbarīṣaputraka,,
āmbuda,,
āmbhasa,,
āmbhasika,,
āmramaya,,
āmreḍita,,
āmlāna,,
āyaḥśūlika,ī,
āyaka,,
āyajiṣṭha,,
āyatacaturasra,,
āyatapakṣmala,,
āyatavikrama,,
āyatasamalamba,,
āyata,,
āyatākṣa,ī,
āyatāpāṅga,ī,
āyatikṣama,,
āyatekṣaṇa,,
āyattamūla,,
āyatta,,
āyana,,
āyamya,,
āyasamaya,,
āyasa,ī,
āyasīya,,
āyasta,,
āyāgabhūta,,
āyācita,,
āyāta,,
āyāpita,,
āyāmita,,
āyāsaka,,
āyuḥśeṣa,,
āyukta,,
āyuta,,
āyudhasahāya,,
āyudhika,,
āyudhīya,,
āyurvedamaya,,
āyuṣkara,,
āyuṣkāma,,
āyuṣprataraṇa,,
āyuṣmatpuruṣaka,,
āyuṣya,,
āyojita,,
āyodhita,,
āyodhyaka,,
āyodhyika,,
ārakta,,
ārakṣaka,,
ārakṣa,,
ārakṣika,,
ārakṣita,,
ārakṣya,,
āracita,,
āraṭa,ī,
āraṭṭaka,,
āraṭṭaja,,
āraṭṭa,,
āraḍava,,
āraṇeya,,
āraṇyaka,,
ārata,,
ārabdhavya,,
ārabdha,,
ārabhamāṇa,,
ārabhyamāṇa,,
ārabhya,,
ārambhaka,,
ārambhaṇīya,,
ārambhita,,
ārāgita,,
ārāgra,,
ārājñaka,,
ārātīya,,
ārātka,,
ārādupakāraka,,
ārādhaka,,
ārādhana,,
ārādhanīya,,
ārādhaya,,
ārādhita,,
ārādhyamāna,,
ārādhya,,
ārāla,,
ārālita,,
ārita,,
āruka,,
āruja,,
āruṇaka,,
āruṇaketuka,,
āruṇa,ī,
āruṇīya,,
āruṇeya,,
āruṇyaka,,
ārupita,,
āruṣīya,,
āruha,,
ārūḍha,,
āreagha,,
āreavadya,,
ārecita,,
ārogya,,
ārocana,,
āroḍhavya,,
āropaka,,
āropaṇīya,,
āropita,,
āropyamāṇa,,
āropya,,
āroṣita,,
ārohaka,,
ārohaṇavāha,,
ārohaṇa,ī,
ārohaṇika,,
ārohaṇīya,,
ārka,,
ārkāyaṇa,,
ārkṣa,ī,
ārkṣoda,,
ārgala,ī,
ārgvaidika,,
ārghya,,
ārca,ī,
ārca,,
ārcāyana,,
ārcika,,
ārjavaka,,
ārjava,,
ārjīka,,
ārjunāyanaka,,
ārṇava,,
ārtatara,,
ārtana,,
ārtabhāga,ī,
ārtava,ī,
ārta,,
ārtihara,,
ārtvijīna,,
ārtha,ī,
ārthika,,
ārda,ī,
ārdraka,ikā,
ārdranayana,,
ārdrapada,ī,
ārdrapada,,
ārdrapavitra,,
ārdrānulepana,,
ārdhakaṃsika,,
ārdhakauḍavika,,
ārdhakrośika,,
ārdhadrauṇika,,
ārdhadhātukīya,,
ārdhaprasthika,,
ārdhamāsika,,
ārdharātrika,,
ārdhika,,
ārdhuka,,
ārpita,,
ārbhava,ī,
āryakṛta,,
āryagṛhya,,
āryajuṣṭa,,
āryadeśya,,
āryapravṛtta,,
āryaprāya,,
āryamaṇa,ī,
āryamiśra,,
āryarūpa,,
āryavṛtta,,
āryaveśa,,
āryavrata,,
āryaśīla,,
āryasuta,,
āryahṛdya,,
āryādhiṣṭhita,,
ārśa,,
ārṣabha,ī,
ārṣabhya,,
ārṣa,ī,
ārṣeya,ī,
ārhata,ī,
ārhāyaṇa,ī,
ālakṣita,,
ālakṣya,,
ālagna,,
ālapitavya,,
ālaptaka,,
ālabdha,,
ālabhya,,
ālamba,,
ālambāyana,ī,
ālambāyanīya,,
ālambita,,
ālambhanīya,,
ālambhya,,
ālarka,,
ālasa,,
ālasya,,
āla,,
ālānika,,
ālānita,,
ālāpanīya,,
ālāpya,,
ālikhita,,
āliṅgita,,
āliṅgya,,
ālipta,,
ālīḍha,,
ālīna,,
āluka,,
ālulita,,
ālūna,,
ālekhyaśeṣa,,
ālekhyasamarpita,,
ālekhya,,
ālokakara,,
ālokana,,
ālokanīya,,
ālokita,,
ālocaka,,
ālocanīya,,
ālocita,,
ālocya,,
āloḍita,,
ālola,,
ālolita,,
ālohita,,
āvadānika,,
āvanatīya,,
āvantaka,,
āvantika,,
āvantya,,
āvapantaka,ikā,
āvabhṛtha,,
āvayaka,,
āvaraka,,
āvaraṇa,,
āvaraṇīya,,
āvarasamaka,,
āvarjaka,,
āvarjita,,
āvartaka,,
āvartana,,
āvartanīya,,
āvartamāna,,
āvartita,,
āvarhita,,
āvalgita,,
āvalguja,,
āvaśyaka,,
āvasathika,ī,
āvasathīya,,
āvasathya,,
āvasāna,ī,
āvasānika,ī,
āvasthika,,
āvahamāna,,
āvāpika,,
āvāra,,
āvāsika,,
āvāsya,,
āvāhita,,
āvāhya,,
āvikasautrika,,
āvika,ī,
āvigna,,
āvijñānya,,
āvitta,,
āviddhakarṇa,,
āviddha,,
āvinna,,
āvirṛjīka,,
āvirbhūta,,
āvirmaṇḍala,,
āvirmukha,,
āvirmūla,,
āvirhita,,
āvila,,
āviṣkṛta,,
āviṣṭaliṅga,,
āviṣṭa,,
āviṣṭita,,
āviṣṭya,,
āvīta,,
āvṛta,,
āvṛtīśayāna,,
āvṛtta,,
āveṇika,ī,
āvedaka,,
āvedanīya,,
āvedita,,
āvedyamāna,,
āvedya,,
āvedhya,,
āveśika,,
āveṣṭita,,
āvyakta,,
āvyaktika,,
āvyātta,,
āvrajita,,
āvrīḍaka,,
āśaṃsa,,
āśaṃsita,,
āśaka,,
āśakta,,
āśaṅkanīya,,
āśaṅkānvita,,
āśaṅkitavya,,
āśaṅkita,,
āśayāna,,
āśākṛta,,
āśānvita,,
āśāprāpta,,
āśāvibhinna,,
āśāśa,,
āśāsaṃśita,,
āśāsanīya,,
āśāsya,,
āśāhīna,,
āśiñjita,,
āśitaṃgavīna,,
āśitaṃbhava,,
āśita,,
āśina,,
āśiradugha,,
āśira,,
āśiṣṭha,,
āśīna,,
āśīrvācaka,,
āśuklānta,,
āśutoṣa,,
āśuratha,,
āśuvikrama,,
āśuṣāṇa,,
āśuṣeṇa,,
āśusaṃdheya,,
āśṛta,,
āśokeya,ī,
āśokeya,,
āścaryabhūta,,
āścaryamaya,,
āścaryarūpa,,
āścarya,,
āścutita,,
āśmana,,
āśmabhāraka,ikā,
āśmaratha,ī,
āśmarika,,
āśma,,
āśmika,,
āśya,,
āśyāna,,
āśyāma,,
āśramabhraṣṭa,,
āśramavāsika,,
āśramaviḍambaka,,
āśramika,,
āśrayaṇa,ī,
āśrayaṇīya,,
āśrayabhūta,,
āśrayaliṅga,,
āśraya,,
āśrayāsiddha,,
āśrayitavya,,
āśrava,,
āśrita,,
āśruta,,
āśrutkarṇa,,
āśliṣṭa,,
āśleṣita,,
āśvattha,ī,
āśvatthika,ī,
āśvapata,,
āśvapadika,,
āśvabala,ī,
āśvabhārika,,
āśvamedhika,,
āśvayujaka,,
āśvayuja,ī,
āśvaratha,,
āśvalakṣaṇika,,
āśvalāyana,ī,
āśvavāra,,
āśvavāla,,
āśvaśva,,
āśva,ī,
āśvāsaka,,
āśvāsanaśīla,,
āśvāsanīya,,
āśvāsita,,
āśvāsya,,
āśvika,,
āśvina,ī,
āśvina,,
āśvināgra,,
āśvīna,,
āṣāḍhabhava,,
āṣāḍha,,
āṣāḍhīya,,
āṣṭakīya,,
āṣṭamika,,
āsaṃjñita,,
āsaktacitta,,
āsaktabhāva,,
āsakta,,
āsaṅga,,
āsaja,,
āsañjita,,
āsanastha,,
āsannakāla,,
āsannakālika,,
āsannakṣaya,,
āsannacara,,
āsannatara,,
āsanna,,
āsanya,,
āsaptama,,
āsādayitavya,,
āsādita,,
āsādya,,
āsāvya,,
āsika,,
āsikta,,
āsita,,
āsiddha,,
āsidhāra,,
āsīna,,
āsura,ī,
āsura,,
āsurāyaṇīya,,
āsurīya,,
āsūtrita,,
āsecanaka,,
āsecana,,
āsevita,,
āsevya,,
āskandita,,
āskra,,
āstaraṇika,,
āstāyana,,
āstika,ī,
āstīka,,
āstīrṇa,,
āstṛta,,
āsteya,,
āsthānīya,,
āsthāpita,,
āsthita,,
āstheya,,
āsneya,ī,
āspṛṣṭa,,
āsphālita,,
āsmāka,ī,
āsmākīna,,
āsyaṃdhaya,ī,
āsyadaghna,,
āsyamaithunika,,
āsyasammita,,
āsyahātya,,
āsya,,
āsyāsukha,,
āsyūta,,
āsrasta,,
āsvanita,,
āsvādaka,,
āsvādanīya,,
āsvādita,,
āsvādya,,
āsvānta,,
āhaṃkārika,,
āhatalakṣaṇa,,
āhata,,
āhananaprakāra,,
āhananya,,
āharaṇa,,
āhara,,
āhavanīya,,
āhaspatya,,
āhāraka,,
āhāra,ī,
āhārya,,
āhicchattra,,
āhitaklama,,
āhitalakṣaṇa,,
āhitasamitka,,
āhita,,
āhitāṅka,,
āhimata,,
āhuta,,
āhutikṛta,,
āhutiparimāṇa,,
āhutibhāga,ī,
āhutimaya,,
āhuva,,
āhūtavya,,
āhūta,,
āhūrya,,
āhṛta,,
āhṛtya,,
āheya,,
āhnika,,
āhrutabheṣaja,ī,
āhruta,,
āhlādakara,,
āhlādaka,,
āhlādadugha,,
āhlādanīya,,
āhlādita,,
āhvayitavya,,
āhvara,,
āhva,,
āhvāyayitavya,,
ikṣukīya,,
ikṣuja,,
ikṣvākukulaja,,
iṅga,,
iṅgitakovida,,
iṅgitajña,,
iṅguda,ī,
iṅgula,ī,
iṅgya,,
icchaka,,
icchākṛta,,
icchānvita,,
icchāpita,,
icchāsadṛśa,,
ijyaśīla,,
ijya,,
iḍānta,,
iḍīya,,
itaḥpradāna,,
itarajātīya,,
itarāṅga,,
itaretarapratyaya,,
itaretara,,
itaretarāśraya,,
ita,,
itānta,,
itikatha,,
itikaraṇīya,,
itikartavyatāmūḍha,,
itikartavya,,
itikārya,,
itikṛtya,,
ititha,ī,
itiniścaya,,
itipara,,
itimātra,,
itogata,,
itthaṃvidha,,
itthambhūta,,
ityanta,,
ityartha,,
itya,,
ityālikhita,,
ityunmṛśya,,
ityetannāmaka,,
itvara,ī,
idaṃyugīna,,
idaṃrūpa,,
idantana,,
idantṛtīya,,
idamīya,,
idamdvitīya,,
idamprathama,,
idammaya,ī,
idādika,,
idānīṃtana,ī,
idāvatsarīya,,
iddha,,
ina,,
indumukha,ī,
indrakalpa,,
indrakṛṣṭa,,
indragopa,,
indrajananīya,,
indrajūta,,
indrajyeṣṭha,,
indraṇata,,
indratama,,
indratvota,,
indradviṣṭa,,
indrapātama,,
indrapāna,,
indrapīta,,
indrapurogama,,
indraprasūta,,
indramādana,,
indravātatama,,
indraśreṣṭha,,
indrasenadvitīya,,
indrāgnidaiva,,
indrāṇya,,
indrāyatana,,
indrāyudhamaya,,
indrāsomīya,,
indriyakāma,,
indriyakṛta,,
indriyagocara,,
indriyabodhana,,
indriya,,
indriyāgocara,,
indreṣita,,
indha,,
indhita,,
inva,,
ibhyatilvila,,
ibhya,,
imaka,,
iyattaka,ikā,
iyasita,,
iraṇya,,
irākṣīra,,
irācara,,
iriṇya,,
irgalīya,,
irgalya,,
irya,,
iṣavya,,
iṣa,,
iṣita,,
iṣira,,
iṣuka,,
iṣubala,,
iṣumātra,,
iṣuhata,,
iṣuhasta,,
iṣūguha,,
iṣetvaka,,
iṣkṛta,,
iṣkṛtāhāva,,
iṣṭakacita,,
iṣṭakāmaya,,
iṣṭakaikaśatavidha,,
iṣṭagandha,,
iṣṭatama,,
iṣṭatara,,
iṣṭavrata,,
iṣṭasāhasa,,
iṣṭa,,
iṣṭārtha,,
iṣṭārthodyukta,,
iṣṭāśva,,
iṣṭimaya,ī,
iṣṭiyājuka,,
iṣvagrīya,,
iṣvanīkīya,,
iṣvāsa,,
ihacitta,,
ihatyaka,ikā,
ihatya,,
ihabhojana,,
ihastha,,
ihasthāna,,
ihāgata,,
ihārtha,,
īṃkṛta,,
īkṣaṇīya,,
īkṣamāṇa,,
īkṣa,ī,
īkṣita,,
īkṣeṇya,,
īkṣyamāṇa,,
īṅkhaya,,
ījāna,,
īḍita,,
īḍenya,,
īḍyamāna,,
īḍya,,
īdṛkṣa,ī,
īdṛgavastha,,
īdṛśaka,ikā,
īdṛśaka,ī,
īdṛśabhūta,,
īdṛśa,ī,
īpsitatama,,
īpsita,,
īraṇa,,
īra,,
īriṇa,,
īrita,,
īrṇa,,
īrmānta,,
īrya,,
īrṣitavya,,
īrṣita,,
īrṣyaka,,
īrṣyamāṇa,,
īrṣya,,
īrṣyāvaśa,,
īśasaṃstha,,
īśa,,
īśānahata,,
īśāna,,
īśānādhipa,,
īśitavya,,
īśvaraniṣṭha,,
īśvarapūjaka,,
īśvara,ī,
īśvara,,
īśvarādhīna,,
īṣacchvāsa,,
īṣaṇa,,
īṣatkara,ī,
īṣatkārya,,
īṣatpāna,,
īṣatpralambha,,
īṣatsaṃjña,,
īṣatsadṛśa,,
īṣatspṛṣṭa,,
īṣadasamāpta,,
īṣadāḍhyaṃkara,,
īṣadāḍhyaṃbhava,,
īṣadupadāna,,
īṣaduṣṇa,,
īṣadūna,,
īṣadguṇa,,
īṣaddhāsa,,
īṣaddhāsya,,
īṣadrakta,,
īṣadvivṛta,,
īṣannāda,,
īṣannimaya,,
īṣanmarṣaṇa,,
īṣanmarṣa,,
īṣallabha,,
īṣādanta,,
īhita,,
īłita,,
īłenya,,
uktapūrva,,
uktabhāva,,
uktamātra,,
uktavākya,,
ukta,,
uktānukta,,
uktānuśāsana,,
uktārtha,,
uktopaniṣatka,,
ukthapattra,,
ukthavardhana,,
ukthavidha,,
ukthaśasa,,
ukthaśuṣma,,
ukthya,,
ukṣa,,
ukṣānna,,
ukṣita,,
ukhya,,
ugaṇa,,
ugrakarṇika,,
ugragandha,,
ugradaṃṣṭra,,
ugradaṇḍa,,
ugradanta,,
ugradarśana,,
ugradhṛtāyudha,,
ugranāsika,,
ugrapaśya,,
ugraputra,,
ugravīra,,
ugravīrya,,
ugravega,,
ugraśāsana,,
ugraśoka,,
ugraśravaṇadarśana,,
ugrasevita,,
ugra,,
ugrātapa,,
ugrāyudha,,
ucathya,,
ucitajña,,
ucita,,
uccakita,,
uccaṇḍa,,
uccanīca,,
uccarita,,
uccala,,
uccalita,,
uccasaṃrāga,,
uccasaṃśraya,,
ucca,,
uccācakra,,
uccāṭana,ī,
uccāṭanīya,,
uccāṭita,,
uccābudhna,,
uccāraka,,
uccāraṇārtha,,
uccāraṇīya,,
uccāra,,
uccārita,,
uccāryamāṇa,,
uccārya,,
uccāvaca,,
uccita,,
uccitrita,,
ucceya,,
uccaiḥkara,,
uccaiḥkula,,
uccaiḥsthāna,,
uccaiḥsvara,,
uccairabhijana,,
uccairghoṣa,,
uccairbhuja,,
uccairmukha,,
uccaistana,,
uccaistara,,
ucchanna,,
ucchalita,,
ucchikhaṇḍa,,
ucchikha,,
ucchinna,,
ucchilīndhra,,
ucchiṣṭamodana,,
ucchiṣṭa,,
ucchiṣṭita,,
ucchiṣya,,
ucchīrṣaka,,
ucchuṣka,,
ucchuṣma,,
ucchūna,,
ucchṛṅkhala,,
ucchṛṅgita,,
ucchedanīya,,
ucchedya,,
uccheṣa,,
ucchocana,,
ucchoṣaṇa,,
ucchoṣuka,,
ucchrayopeta,,
ucchrita,,
ucchreya,,
ucchvasita,,
ucchvāsita,,
ujjāgara,,
ujjihānajīvita,,
ujjihāna,,
ujjūṭita,,
ujjṛmbha,,
ujjṛmbhita,,
ujjya,,
ujjvala,,
ujjvalita,,
ujjhaṭita,,
ujjha,,
ujjhitakarṇaka,,
ujjhita,,
uṭṭaṅkita,,
uḍḍamarita,,
uḍḍāmara,,
uḍḍīna,,
uḍḍīyamāna,,
uṇaka,ī,
uta,,
utkaca,,
utkañcuka,,
utkaṭa,,
utkaṇṭakita,,
utkaṇṭhaka,,
utkaṇṭha,,
utkaṇṭhita,,
utkandhara,,
utkampa,,
utkarīya,,
utkarṇatāla,,
utkarṇa,,
utkarṣaka,,
utkarṣa,,
utkarṣita,,
utkalāpa,,
utkalikāprāya,,
utkalita,,
utka,,
utkira,,
utkīrṇa,,
utkīrtita,,
utkīlita,,
utkuṭaka,,
utkuṭa,,
utkutuka,,
utkumuda,,
utkūlanikūla,,
utkūla,,
utkūlita,,
utkṛtyamāna,,
utkṛṣṭa,,
utkocaka,,
utkopa,,
utkoraka,,
utkramaṇīya,,
utkraṣṭavya,,
utkrāntamedha,,
utkrānta,,
utkruṣṭa,,
utkrośīya,,
utkliṣṭa,,
utkleśana,,
utkṣipta,,
utkṣepaka,,
utkhacita,,
utkhaṇḍita,,
utkhāta,,
uttaṃsita,,
uttaṭa,,
uttata,,
uttanūruha,,
uttapanīya,,
uttapta,,
uttabdha,,
uttabhita,,
uttamagandhāḍhya,,
uttamagāya,,
uttamadarśana,,
uttamabala,,
uttamavarṇa,,
uttamaśākhīya,,
uttamaśruta,,
uttamaśloka,,
uttama,,
uttamādhamamadhyama,,
uttamādhama,,
uttamāyya,,
uttamārdhya,,
uttamīya,,
uttamottama,,
uttamopapada,,
uttamaudārya,,
uttambhitavya,,
uttambhita,,
uttaraṃga,,
uttarakāla,,
uttaraga,,
uttaraghṛta,,
uttaraja,,
uttaraṇa,,
uttaratara,,
uttaradāyaka,,
uttaradikstha,,
uttaradhāraya,,
uttaradhurīṇa,,
uttaradheya,,
uttarapathika,,
uttarapadakīya,,
uttarapadārthapradhāna,,
uttarapadika,,
uttarapaścima,,
uttarapūrva,,
uttarabhaktika,,
uttaramūla,,
uttararahita,,
uttaralakṣaṇa,,
uttarala,ī,
uttaralita,,
uttarasaṃjñita,,
uttarasādhaka,,
uttara,,
uttarādhara,,
uttarābhimukha,,
uttarārtha,,
uttarārdhya,,
uttarāśmaka,,
uttarāśrita,,
uttarottara,,
uttarjanīka,,
utta,,
uttānaparṇa,,
uttānapāṇidvaya,,
uttānaśaya,,
uttānahasta,,
uttāna,,
uttānārtha,,
uttānita,,
uttāpita,,
uttāraṇa,,
uttāra,,
uttārya,,
uttāla,,
uttīrṇa,,
uttuṅga,,
uttuṅgita,,
uttuda,,
uttejaka,,
uttejita,,
uttoraṇapatāka,,
uttoraṇa,,
uttolita,,
uttyakta,,
uttrasta,,
uttrāsaka,,
uttruṭita,,
uttha,,
utthātavya,,
utthānayukta,,
utthānaśīla,,
utthānahīna,,
utthāna,,
utthānīya,,
utthāpaka,,
utthāpanīya,,
utthāpita,,
utthāpya,,
utthita,,
utpakva,,
utpakṣa,,
utpakṣmala,,
utpatana,ī,
utpatāka,,
utpatākādhvaja,,
utpatitavya,,
utpatita,,
utpattavya,,
utpattikālīna,,
utpattiśiṣṭa,,
utpattra,,
utpathavārika,,
utpatha,,
utpannabala,,
utpanna,,
utparyāṇita,,
utpalapattranīla,,
utpalākṣa,ī,
utpalābha,,
utpaśya,,
utpācita,,
utpāṭana,,
utpāṭita,,
utpātaka,,
utpātika,,
utpādaka,,
utpādana,,
utpādayitavya,,
utpāda,,
utpādita,,
utpādyamāna,,
utpādya,,
utpāra,,
utpiñjara,,
utpiñjarībhūta,,
utpiñjalaka,,
utpiñjala,,
utpiṇḍita,,
utpiba,,
utpiṣṭa,,
utpīḍita,,
utpīna,,
utpuccha,,
utpuṭa,,
utpulaka,,
utpūta,,
utprabha,,
utpravāla,,
utprekṣaka,,
utprekṣaṇīya,,
utprekṣita,,
utprekṣya,,
utpluta,,
utphaṇa,,
utphuliṅga,,
utphulla,,
utsaktha,ī,
utsaṅgita,,
utsada,,
utsanna,,
utsarjana,,
utsavapriya,,
utsādaka,,
utsādanīya,,
utsādayitavya,,
utsādita,,
utsādya,,
utsāraṇīya,,
utsārita,,
utsārya,,
utsāhaka,,
utsāhavardhana,,
utsāhasaṃpanna,,
utsikta,,
utsita,,
utsuka,,
utsūtra,,
utsṛjya,,
utsṛta,,
utsṛṣṭa,,
utsekya,,
utstana,ī,
utsnāta,,
utsmaya,,
utsya,,
utsyūta,,
utsraṣṭavya,,
utsraṣṭukāma,,
utsvapna,,
