gargamaya,,
gargarūpya,,
garjanīya,,
garjita,,
garjya,,
gartin,ī,
gartīya,,
gartya,,
gardabhanādin,ī,
gardabhāṇḍa,,
gardabhāṇḍīya,,
gardhita,,
gardhin,ī,
garbhakārin,ī,
garbhagṛha,,
garbhacyuta,,
garbhada,,
garbhadha,,
garbhadhārita,,
garbhadhṛta,,
garbhanidhāna,ī,
garbhastha,,
garbhasrāvin,ī,
garbhāda,,
garbhāṣṭama,,
garbhita,,
garbhin,ī,
garbhetṛpta,,
garbhya,,
garvara,,
garvita,,
garviṣṭha,,
garhaṇa,,
garhaṇīya,,
garhitavya,,
garhita,,
garhitānnāśana,,
garhin,ī,
garhyavādin,ī,
garhya,,
garhyāṇaka,,
galagaṇḍin,ī,
galana,,
galanīya,,
galavārtta,,
galahastita,,
galitadanta,,
galitanakhadanta,,
galitanakha,,
galitanayana,,
galita,,
galecopaka,,
galbha,,
gallapūraṇa,,
gava,ī,
gavākṣaka,,
gavākṣita,,
gavārha,,
gaviṣa,,
gaveṣaṇa,,
gaveṣaṇīya,,
gaveṣa,,
gaveṣita,,
gaveṣin,ī,
gavyaya,ī,
gavya,,
gahanīkṛta,,
gahīya,,
gahvarita,,
gahvarībhūta,,
gahvareṣṭha,,
ga,ī,
gāṃmanya,,
gāganāyasa,,
gāṅga,ī,
gāṅgāmahika,,
gāṅgeya,,
gāṅgya,,
gāḍhanidra,,
gāḍhaśokaprahāra,,
gāḍha,,
gāḍhāṅgada,,
gāḍhodvega,,
gāṇapata,,
gāṇapatya,,
gāṇika,,
gāṇeśa,,
gāṇḍīmaya,,
gāṇḍīra,,
gāṇḍīvamukta,,
gātavya,,
gātāgatika,ī,
gātānugatika,ī,
gātrakarśana,,
gātrayuta,,
gātraśayya,,
gātraśoṣaṇa,,
gātra,,
gāthin,ī,
gānīya,,
gāndharvacitta,,
gāndhāra,,
gābdika,,
gāmika,,
gāmin,ī,
gāmbhīrya,,
gāyaka,,
gāyatrakākubha,,
gāyatrabārhata,,
gāyatra,ī,
gāyatrya,,
gāya,,
gāruḍa,,
gārutmata,,
gārgaka,,
gārga,ī,
gārga,,
gārgābhārya,,
gārgībhūta,,
gārgīya,,
gārgeya,,
gārgya,,
gārgyāyaṇaka,,
gārtaka,,
gārtsamada,,
gārdabharathika,,
gārdabha,,
gārdhrapattra,,
gārdhrarājita,,
gārdhravājita,,
gārdhra,,
gārbha,,
gārbhika,,
gārmuta,,
gārṣṭeya,,
gārhapatya,,
gārhasthya,,
gārha,,
gārhya,,
gāla,,
gālita,,
gālin,ī,
gāloḍita,,
gāvaya,,
gāvāmayanika,,
gāvīdhuka,,
gāvedhuka,ī,
gāhanīya,,
gāha,,
gāhita,,
gāhya,,
gira,,
girika,,
girikāṇa,,
giricara,,
giricārin,ī,
giriṇaddha,,
girita,,
giritra,,
giripara,,
girimātra,,
girirūpa,,
giriśanta,,
giriśaya,,
girisāramaya,ī,
gilagila,,
gila,,
gilita,,
gītakṣama,,
gītajña,,
gīta,,
gītāgīta,,
gītāyana,,
gītin,ī,
gīrṇa,,
guṃkvaṇa,,
gugguluka,ī,
guñjita,,
guñjin,ī,
guṭikāmukha,,
guṭikīkṛta,,
guḍakṣīramaya,,
guḍamaya,ī,
guḍara,,
guḍodaka,,
guṇakarmavibhāga,,
guṇakāra,,
guṇagrāhaka,,
guṇagrāhin,ī,
guṇaghātin,ī,
guṇajña,,
guṇatantra,,
guṇatyāgin,ī,
guṇadhara,,
guṇadhṛta,,
guṇanīya,,
guṇapriya,,
guṇabaddha,,
guṇabhinna,,
guṇabhūta,,
guṇamaya,,
guṇayukta,,
guṇaratnamaya,,
guṇarddha,,
guṇalubdha,,
guṇavacana,,
guṇavattama,,
guṇavattara,,
guṇavatpayaska,,
guṇavartin,ī,
guṇavācaka,,
guṇavādin,ī,
guṇavipramukta,,
guṇavivecana,,
guṇavistara,,
guṇavedin,ī,
guṇaśataśālin,ī,
guṇasaṃyukta,,
guṇasampanna,,
guṇasāgara,,
guṇahārya,,
guṇahīna,,
guṇāḍhya,,
guṇātīta,,
guṇānvaya,,
guṇānvita,,
guṇābhilāṣin,ī,
guṇāyana,,
guṇālaṃkṛta,,
guṇāvaha,,
guṇitavya,,
guṇita,,
guṇin,ī,
guṇiliṅga,,
guṇībhūta,,
guṇojjvala,,
guṇotkṛṣṭa,,
guṇottara,,
guṇopapanna,,
guṇopeta,,
guṇṭhita,,
guṇḍita,,
guṇya,,
gudhita,,
gudhera,,
gupita,,
guptatama,,
guptadhana,,
gupta,,
guptāvadhūta,,
guphita,,
gumphaka,ikā,
gumphita,,
guruka,,
gurukṛta,,
gurugata,,
gurutama,,
gurutara,,
gurutalpaga,,
gurutalpagāmin,ī,
gurutalparata,,
gurutalpin,ī,
gurupāka,,
guruprasādanīya,,
guruprasūta,,
gurupriya,,
gurubhārika,,
gurumadhya,,
guruvartaka,,
guruvartin,ī,
guruvṛtta,,
guruvṛttipara,,
guruvyatha,,
guruśuśrūṣin,ī,
gurustrīgamanīya,,
gurusthira,,
gurvanta,,
gurvartha,,
gulphadaghna,,
gulphadvayasa,,
gulmakeśa,,
gulmin,ī,
gulmībhūta,,
guhadavadya,,
guhara,,
guhahata,,
guhācara,,
guhāmukha,,
guhāśaya,,
guhāhita,,
guhya,,
gūḍhacārin,ī,
gūḍhaja,,
gūḍhapāda,,
gūḍhamantra,,
gūḍhasira,,
gūḍha,,
gūḍhāśaya,,
gūḍhotpanna,,
gūna,,
gūrṇa,,
gūrta,,
gūhitavya,,
gṛtsa,,
gṛddha,,
gṛddhin,ī,
gṛdhnin,ī,
gṛdhya,,
gṛdhravāja,,
gṛdhravājita,,
gṛdhra,,
gṛdhrāṇa,,
gṛbhita,,
gṛbhīta,,
gṛhakṣetrin,ī,
gṛhaja,,
gṛhajāta,,
gṛhabhedin,ī,
gṛhamedha,,
gṛhamedhin,ī,
gṛhamedhīya,,
gṛhamedhya,,
gṛhavāsin,ī,
gṛhavrata,,
gṛhasaṃstha,,
gṛhastha,,
gṛhāgata,,
gṛhānubaddha,,
gṛhābhipālin,ī,
gṛhāvasthita,,
gṛhin,ī,
gṛhītacāpa,,
gṛhītadikka,,
gṛhītadeha,,
gṛhītanāmadheya,,
gṛhītapaścāttāpa,,
gṛhītapātheya,,
gṛhītapṛṣṭha,,
gṛhītamaunavrata,,
gṛhītamauna,,
gṛhītavasatīvarīka,,
gṛhītavidya,,
gṛhītavetana,,
gṛhītavya,,
gṛhītaśarakārmuka,,
gṛhītaśarāvāpa,,
gṛhītaśūla,,
gṛhītasāra,,
gṛhītahṛdaya,,
gṛhīta,,
gṛhītāmiṣa,,
gṛhītārtha,,
gṛhītāvaguṇṭhana,,
gṛhītāstra,,
gṛhītin,ī,
gṛhejñānin,ī,
gṛheruha,,
gṛhevāsin,ī,
gṛhṇāna,,
gṛhyaka,,
gṛhya,,
geyajña,,
geya,,
gehekṣveḍin,ī,
gehedāhin,ī,
gehedṛpta,,
gehedhṛṣṭa,,
gehenardin,ī,
gehemehin,ī,
gehevijitin,ī,
gehya,,
gaira,,
gairika,,
goajana,,
goargha,,
goṛjīka,,
goopaśa,,
gokaṇṭaka,,
gokarṇaśithila,,
gokarṇa,,
gokāma,,
gokulika,,
goghna,,
gocaragata,,
gocarāntaragata,,
gocarika,,
gocarīkṛta,,
gocarmamātra,,
gocārin,ī,
gojāta,,
gojīva,,
gotrakārin,ī,
gotraja,,
gotramaya,,
gotrika,,
gotrin,ī,
gotvagja,,
godattra,,
godanta,,
godama,,
goda,,
godānika,,
godāya,,
goduha,,
godhūmasaṃcayamaya,,
gonāmika,,
gonāsa,,
gopanīya,,
gopayatya,,
gopayitavya,,
gopaveṣa,,
gopājihva,,
gopāyaka,,
gopāyana,,
gopāya,,
gopāyitavya,,
gopāyita,,
gopita,,
gopila,,
gopiṣṭha,,
gopucchaka,,
gopurogava,,
goptavya,,
gopya,,
gopradānika,,
gobhaga,,
gobhilīya,,
gomagha,,
gomadhyamadhya,,
gomayamaya,ī,
gomaya,,
gomūḍha,,
gomūtraka,,
goyukta,,
goyuta,,
gorakṣaka,,
gorakṣa,,
gorabhasa,,
gorūpa,,
govardhanīya,,
govāla,ī,
govālin,ī,
goveṣa,,
govyaccha,,
govrata,,
govratin,ī,
gośatin,ī,
gośrīta,,
goṣatama,,
goṣadaka,,
goṣucara,,
goṣṭhagata,,
goṣṭhāna,,
goṣṭhika,,
goṣṭhekṣveḍin,ī,
goṣṭhepaṇḍita,,
goṣṭhepragalbha,,
goṣṭhevijitin,ī,
goṣṭheśaya,,
goṣṭhya,,
goṣpadamātra,,
goṣpada,,
gosaṃdāya,,
gosambhava,,
gosahasra,,
gostanākāra,,
gohana,,
gohya,,
gauggulava,,
gauḍadeśīya,,
gauḍa,ī,
gauḍika,,
gauḍīya,,
gauṇa,ī,
gauṇika,ī,
gautamasa,,
gautama,ī,
gautamārdhika,,
gautamīya,,
gaudānika,,
gaudhūma,ī,
gaunarda,,
gaupuccha,ī,
gaupucchika,,
gauphileya,,
gaubhṛta,,
gaumata,,
gaumatāyanaka,,
gaumatāyana,,
gaumathika,,
gaumaya,,
gauragrīvīya,,
gauralalāma,,
gauravajāta,,
gaurava,,
gauravita,,
gauraverita,,
gaurasaktha,ī,
gaura,ī,
gaurāṅga,ī,
gaurivīta,,
gauriṣaktha,,
gaurīkṛta,,
gaurīvita,,
gaulunda,ī,
gaulomana,,
gaulgulava,,
gaulmika,,
gaulya,,
gauśakaṭika,ī,
gauśatika,ī,
gauṣṭha,ī,
gauṣṭhika,,
gauṣṭhīna,,
gausahasrika,ī,
gauhyaka,,
gauhya,ī,
gdha,,
grathanīya,,
grathitavya,,
grathita,,
grathin,ī,
grathila,,
grathya,,
granthita,,
granthin,ī,
granthiparṇamaya,,
granthila,,
granthivīsarpin,ī,
grasiṣṭha,,
grasta,,
grasya,,
grahagrasta,,
grahaṇagata,,
grahaṇa,,
grahaṇānta,,
grahaṇāntika,,
grahaṇīya,,
grahaṇīrogin,ī,
grahamaya,,
graha,,
grahādhīna,,
grahītavya,,
grahya,,
grāmakāma,,
grāmagata,,
grāmagamin,ī,
grāmaga,,
grāmagāmin,ī,
grāmagṛhya,,
grāmaghātin,ī,
grāmaghoṣin,ī,
grāmajāta,,
grāmaṇa,ī,
grāmaṇibhogīna,,
grāmanivāsin,ī,
grāmapiṣṭa,,
grāmayājaka,,
grāmayājin,ī,
grāmavāsin,ī,
grāmastha,,
grāmin,ī,
grāmīṇa,,
grāmegeya,,
grāmevāsin,ī,
grāmyadharmin,ī,
grāmya,,
grāvastotrīya,,
grāvahasta,,
grāsa,,
grāsīkṛta,,
grāhaka,ikā,
grāhayitavya,,
grāha,ī,
grāhika,,
grāhita,,
grāhin,ī,
grāhuka,,
grāhyarūpa,,
grāhya,,
grīvadaghna,,
grīvabaddha,,
graiva,,
graivya,,
graiṣmaka,,
graiṣma,ī,
graiṣmika,,
glapana,,
glapita,,
glasta,,
gla,,
glāna,,
glānīya,,
glāpita,,
glāyaka,,
glāvin,ī,
gleya,,
glaucukāyanaka,,
ghaṭaka,,
ghaṭayitavya,,
ghaṭa,,
ghaṭāla,,
ghaṭiṃdhaya,,
ghaṭika,,
ghaṭita,,
ghaṭila,,
ghaṭṭita,,
ghaṇṭātāḍa,,
ghaṇṭin,ī,
ghanakṣama,,
ghanacchada,,
ghanadundubhisvana,,
ghanarucirakalāpa,,
ghanasāra,,
ghanāghana,,
ghanāruṇa,,
ghanāruddha,,
ghanāvaruddha,,
ghanāsaha,,
ghanīkṛta,,
ghanībhūta,,
ghanetara,,
ghanoparuddha,,
gharghara,,
gharmatapta,,
gharmasveda,,
gharmārta,,
gharmita,,
gharmin,ī,
gharṣaka,,
gharṣaṇīya,,
gharṣita,,
gharṣin,ī,
ghasra,,
ghasvara,,
gha,,
ghāṭaka,,
ghāṭa,,
ghāṭāla,,
ghātakara,ī,
ghātaka,ī,
ghātana,,
ghāta,,
ghātin,ī,
ghātuka,,
ghātya,,
ghāsakundika,,
ghāseajra,,
ghuṇakṣata,,
ghuṇajarjara,,
ghuṣa,,
ghuṣita,,
ghuṣṭa,,
ghuṣya,,
ghūrṇāyamāna,,
ghṛṅkarikra,,
ghṛṇita,,
ghṛṇin,ī,
ghṛtakeśa,,
ghṛtapakva,,
ghṛtapa,,
ghṛtapīta,,
ghṛtapṛkta,,
ghṛtaprasatta,,
ghṛtapluta,,
ghṛtabhājana,,
ghṛtabhṛṣṭa,,
ghṛtamadhumaya,,
ghṛtamaya,ī,
ghṛtalolīkṛta,,
ghṛtavṛddha,,
ghṛtavrata,,
ghṛtastomīya,,
ghṛtastomya,,
ghṛta,,
ghṛtākta,,
ghṛtānna,,
ghṛtānvakta,,
ghṛtāhavana,,
ghṛtāhuta,,
ghṛtin,ī,
ghṛtya,,
ghṛṣṭa,,
ghoraghoratara,,
ghoratara,,
ghoradarśana,,
ghorarūpa,,
ghorarūpin,ī,
ghorasaṃkāśa,,
ghorasaṃsparśa,,
ghorasvara,,
ghorākāra,,
ghorātighora,,
ghorāśaya,,
ghoṣaṇa,,
ghoṣaṇīya,,
ghoṣabuddha,,
ghoṣin,ī,
ghauṣaka,,
ghauṣasthalaka,,
ghrāṇaja,,
ghrāṇatarpaṇa,,
ghrāṇa,,
ghrāta,,
cakāsita,,
cakitacakita,,
cakitahṛdaya,,
cakita,,
cakkala,,
cakraka,,
cakracārin,ī,
cakradundubhya,,
cakradhara,,
cakrabhrama,,
cakramāsaja,,
cakramusala,,
cakramaulin,ī,
cakrala,,
cakravartin,ī,
cakravākamaya,,
cakravākin,ī,
cakravākopakūjita,,
cakravṛtta,,
cakrasaktha,,
cakrāṅkitapāda,,
cakrin,ī,
cakriya,,
cakruvṛtta,,
cakṣuḥśrotra,,
cakṣupīḍana,,
cakṣurapeta,,
cakṣurgocara,,
cakṣurnimita,,
cakṣurmantra,,
cakṣurmaya,,
cakṣurmukha,,
cakṣurloka,,
cakṣurvanya,,
cakṣuṣa,,
cakṣuṣkāma,,
cakṣuṣya,,
cakṣorākṣa,ī,
caṅkramaṇa,,
caṅkramamāṇa,,
caṅkramita,,
caṅga,,
cacara,,
cañcatka,,
cañcalatara,,
cañcalahṛdaya,,
cañcalita,,
cañcūryamāṇa,,
caṭacaṭāyita,,
caṭita,,
caṭukāra,,
caṭula,,
caṭulālasa,,
caṭulita,,
caṭullola,,
caṇa,,
caṇḍavikrama,,
caṇḍavega,,
caṇḍaśīla,,
caṇḍika,,
caṇḍīkṛta,,
catita,,
catin,ī,
catuḥśatatama,,
catuḥśapha,,
catuḥśarāva,,
catuḥśāla,,
catuḥśṛṅga,,
catuḥṣaṣṭa,,
catuḥṣaṣṭitama,,
catuḥṣaṣṭyaṅga,,
catuḥsaṃkara,,
catuḥsaṃstha,,
catuḥsana,,
catuḥsaptata,,
catuḥsaptatitama,,
catuḥsama,,
catuḥsamudra,ī,
catuḥsādhana,,
catuḥsāhasraka,ikā,
catuḥsīta,,
catuḥsuvarṇaka,,
catuḥsauvarṇaka,,
caturaka,ikā,
caturakṣara,,
caturakṣa,ī,
caturaga,,
caturaṅga,,
caturaṅgin,ī,
caturaṅgulaparyavanaddha,,
caturanīka,,
caturavattin,ī,
caturavarārdhya,,
caturaśīta,,
caturaśītitama,,
caturaśītisāhasra,,
caturaṣṭaka,,
caturasrayāna,,
caturasraśobhin,ī,
catura,,
caturāśramin,ī,
caturindriya,,
caturuttara,,
caturṛca,,
caturṛddhipādacaraṇatalasupratiṣṭhita,,
caturoghottīrṇa,,
caturgandha,,
caturgṛhītin,ī,
caturṇavata,,
caturthaka,,
caturthakāla,,
caturthakālika,,
caturthamandrātisvārya,,
caturtha,ī,
caturthāṃśa,,
caturthāṃśin,ī,
caturthodāttatama,,
caturdaṃṣṭra,,
caturdanta,,
caturdaśaka,,
caturdaśaguṇa,,
caturdaśama,,
caturdaśavidha,,
caturdaśasamadvandva,,
caturdaśa,ī,
caturdaśākṣara,,
caturdaiva,,
caturdvāramukha,ī,
caturdhāvihita,,
caturnavata,,
caturnavatitama,,
caturnidhana,,
caturbila,,
caturbhadratara,,
caturbhadra,,
caturbhūmika,,
caturmukha,,
caturyukta,,
caturlekha,,
caturvaya,,
caturvarṇamaya,,
caturviṃśaka,,
caturviṃśatika,,
caturviṃśatitama,,
caturviṃśatima,,
caturviṃśatisāhasra,ī,
caturviṃśatyakṣara,,
caturviṃśastoma,,
caturviṃśa,ī,
caturviṃśika,,
caturvidya,,
caturvidha,,
caturvidhāhāramaya,,
caturvibhakta,,
caturvīra,,
caturvṛṣa,,
caturveda,,
caturvedin,ī,
caturvaiśāradyaviśārada,,
caturvyaṅga,,
caturvyāpin,ī,
caturvyūha,,
caturhasta,,
caturhāyaṇa,ī,
caturhita,,
caturhrasva,,
catula,,
catuścatvāriṃśa,ī,
catuścatvāriṃśin,ī,
catuścaraṇa,,
catuścitya,,
catuṣkarṇa,,
catuṣkala,,
catuṣka,,
catuṣkārin,ī,
catuṣkin,ī,
catuṣkṛṣṇa,,
catuṣkoṇa,,
catuṣcatvāriṃśadakṣara,,
catuṣṭaya,ī,
catuṣṭoma,,
catuṣpañca,,
catuṣpañcāśattama,,
catuṣpañcāśadadhikaśata,,
catuṣpañcāśa,,
catuṣparyāya,,
catuṣpādaka,ikā,
catuṣpāda,ī,
catuṣpuṭa,,
catuṣputra,,
catuṣprasthānika,,
catustotra,,
catustriṃśa,ī,
catustridvyekabhāga,,
catusthāna,,
catta,,
catya,,
catvāriṃśanmāna,,
catvāriṃśa,ī,
canasita,,
canasitottara,,
caniṣṭha,,
canohita,,
candaka,,
candanagaura,,
candanamaya,,
candanin,ī,
candrakāntamaṇimaya,,
candrakāntamaya,,
candrakāntaratnamaya,,
candrakānta,,
candrakita,,
candradakṣiṇa,,
candranibha,,
candraprabhāva,,
candrapramāṇa,,
candrabimbamaya,,
candrabudhna,,
candramaya,ī,
candraratha,,
candralalāṭa,,
candravarṇa,,
candrasūryākṣa,,
candrābhavaktra,,
candrārdhakṛtaśekhara,,
candrin,ī,
capalaka,,
capalākṣa,ī,
capalātmaka,,
camatkārita,,
camatkārin,ī,
camatkṛta,,
camasin,ī,
campopalakṣita,,
camrīṣa,,
cayaka,,
cayanānta,,
cayanīya,,
caya,,
caraṇagata,,
caraṇapatita,,
caraṇalagna,,
caraṇasa,,
caraṇānamita,,
caraṇāyudha,,
caraṇila,,
caraṇopaga,,
caraṇya,,
caratha,,
caramabhavika,,
caramaśairṣika,ī,
caravya,,
cara,ī,
cara,,
carācara,,
caritapūrva,,
caritamaya,ī,
caritavya,,
caritavrata,,
carita,,
caritārthita,,
caritārthin,ī,
caritrapuṣpa,,
caritrāvaśeṣa,,
cariṣṇudhūma,,
carucelin,ī,
carkṛtya,,
carcara,,
carcarīka,,
carcita,,
cartavya,,
cartya,,
carpaṭa,,
carmakāṣṭhamaya,,
carmaja,,
carmatila,,
carmamaya,ī,
carmamaya,,
carma,,
carmācchādita,,
carmāmbara,,
carmāvanaddha,,
carmāvṛta,,
carmika,,
carmin,ī,
carya,,
carvaṇīya,,
carvita,,
carvya,,
calatsaṭa,,
calaniketa,,
calanīya,,
calācala,,
calitasthāna,,
calita,,
calendriya,,
caṣṭa,,
ca,,
cākragartaka,,
cākravāka,,
cākra,,
cākrika,,
cākṣuṣa,ī,
cākṣma,,
cāṭukāra,,
cāṭulola,,
cāṇakīna,,
cāṇakya,,
cāṇārarūpya,,
cāṇḍālaveśa,,
cātana,,
cātuḥṣaṣṭika,,
cātuḥsāgarika,ī,
cāturaka,,
cāturarthika,,
cātura,,
cāturāśramika,,
cāturthaka,,
cāturtha,,
cāturthāhnika,,
cāturthika,,
cāturdaśa,,
cāturdaśika,,
cāturdaiva,,
cāturdhākāraṇika,,
cāturbhautika,,
cāturmāsaka,,
cāturmāsa,,
cāturmāsika,,
cāturmāsin,ī,
cāturmāsyayājin,ī,
cāturmāsya,,
cāturviṃśika,,
cāturvidya,,
cāturvaidya,,
cāturhotṛka,ī,
cāturhotra,,
cāturhotriya,,
cātuścaraṇika,,
cātuṣkoṭika,,
cātuṣṭaya,,
cātuṣpatha,,
cātuṣprāśya,,
cātuṣprāharika,,
cātvāriṃśatka,,
cāndanagandhika,,
cāndana,ī,
cāndraka,,
cāndragupta,,
cāndramasa,ī,
cāndrama,,
cāndravratika,,
cāndra,ī,
cāndrāyaṇabhakta,,
cāndrāyaṇika,,
cāpadhara,,
cāpin,ī,
cāmara,,
cāmīkaraprakhya,,
cāmīkaramaya,ī,
cāmīkarīya,,
cāyaka,,
cāyanīya,,
cāraka,,
cārakīṇa,,
cāracaṇa,,
cāraṇa,,
cāraṇaikamaya,ī,
cāratha,,
cāramika,,
cārāyaṇaka,,
cārāyaṇīya,,
cārita,,
cāritrakavaca,,
cāritrin,ī,
cārin,ī,
cārukarṇa,,
cārughoṇa,,
cārutama,,
cārupattramaya,,
cārupratīka,,
cārumukha,,
cārurava,,
cārurūpa,,
cāruvaktra,,
cāruvaha,,
cāruvādin,ī,
cārusaṃkāśin,ī,
cārusarvāṅgadarśana,,
cārusarvāṅga,ī,
cāruhāsin,ī,
cārekṣaṇa,,
cārcika,,
cārmaṇa,,
cārma,,
cārmika,,
cārmīya,,
cārvadana,,
cārvāka,,
cārvāghāṭa,,
cārvāghāta,,
cārvāṭa,,
cālanīya,,
cālya,,
cāṣamaya,,
cāṣa,,
cikitāna,,
cikitsaka,,
cikitsanīya,,
cikitsita,,
cikitsya,,
cikina,,
cikīrṣaka,,
cikīrṣuka,,
cikīrṣya,,
cikura,,
cikurita,,
cikka,,
cikkiṇa,,
ciṅgaṭa,ī,
cita,,
citaidha,,
cittakalita,,
cittacārin,ī,
cittajña,,
cittadravībhāvamaya,,
cittapramāthin,ī,
cittapraśama,,
cittabhava,,
cittabhrama,,
cittarakṣin,ī,
cittavatkartṛka,,
cittavikārin,ī,
cittavināśana,,
cittasaṃkhya,,
cittastha,,
cittasthita,,
cittahārin,ī,
citta,,
cittākarṣin,ī,
cittānuvartin,ī,
cittāpahāraka,,
cittāpahārin,ī,
cittārpita,,
cittin,ī,
cittīkṛta,,
citya,,
citrakatha,,
citrakathālāpasukha,,
citrakṣatra,,
citragata,,
citrajña,,
citratala,,
citradṛśīka,,
citranyasta,,
citrapaṭṭagata,,
citrapada,,
citraputrikāyita,,
citrapṛṣṭha,,
citrapriyakatha,,
citrabarhin,ī,
citrabhūta,,
citrayāma,,
citrayodhin,ī,
citraratha,,
citrala,,
citralikhita,,
citravarṣin,ī,
citravāja,,
citravicitra,,
citraśravastama,,
citrasaṃstha,,
citrasena,,
citrastha,,
citrāṅgada,,
citrāṅga,,
citrārambha,,
citrārpita,,
citrārpitārambha,,
citrāsaṅga,,
citrita,,
citrin,ī,
citriya,,
citrīkṛta,,
citrya,,
cidacicchaktiyukta,,
cidacinmaya,,
cidātmaka,,
cidānandamaya,,
cidullāsa,,
cidrūpa,,
cintaka,,
cintanīya,,
cintayāna,,
cintayitavya,,
cintākārin,ī,
cintākula,,
cintāpara,,
cintāparīta,,
cintāmaya,,
cintāvaśa,,
cintāvidheya,,
cintāvivikta,,
cintita,,
cintitopanata,,
cintitopasthita,,
cintin,ī,
cintya,,
cinmaya,,
cinmātra,,
cipaṭa,,
cipiṭagrīva,,
cipiṭaghrāṇa,,
cipiṭanāsa,,
cipiṭaviṣāṇa,,
cipiṭāsya,,
cipiṭīkṛta,,
cirakāra,,
cirakārika,,
cirakārin,ī,
cirakālapālita,,
cirakāla,,
cirakālika,,
cirakālīna,,
cirakālopārjita,,
cirakṛta,,
cirakriya,,
ciragata,,
ciraceṣṭita,,
ciraja,,
cirajātatara,,
cirajāta,,
cirajīvin,ī,
ciratama,,
ciratara,,
ciratna,,
ciranirgata,,
ciraniviṣṭa,,
cirantana,,
ciraparicita,,
cirapraṇaṣṭa,,
cirapravāsin,ī,
cirapravṛtta,,
cirabhāvin,ī,
cirayāta,,
cirarātrepsita,,
cirarātroṣita,,
ciralabdha,,
ciralokaloka,,
ciraviproṣita,,
ciravṛtta,,
cirasaṃcita,,
cirasaṃvṛddha,,
cirasaṃsthita,,
cirasambhṛta,,
cirastha,,
cirasthāyin,ī,
cirasthita,,
cirasthitika,,
cira,,
cirābhilaṣita,,
cirāyita,,
cirāyuṣa,,
cirāyuṣya,,
cirāśrita,,
cirojjhita,,
cirottha,,
cirotsuka,,
ciroṣita,,
cilla,,
cihnakārin,ī,
cihnadhara,,
cihnabhūta,,
cihnayitavya,,
cihnita,,
cihnīkṛta,,
cīnapiṣṭamaya,,
cīravasana,,
cīrāmbara,,
cīrita,,
cīrin,ī,
cīrṇavrata,,
cīrṇa,,
cubukadaghna,,
cumbaka,,
cumbita,,
cumbin,ī,
culya,,
culla,,
cullākṣa,,
cūcuka,,
cūḍa,,
cūḍāra,,
cūḍālaveśa,,
cūḍāla,,
cūḍāvalambin,ī,
cūḍika,,
cūḍitika,,
cūḍin,ī,
cūḍīya,,
cūrṇa,,
cūrṇita,,
cūrṇin,ī,
cūrṇīkṛta,,
cūlaka,,
cūlin,ī,
cūṣaṇīya,,
cūṣita,,
cūṣya,,
cekitāna,,
cekriya,,
cetaka,,
cetana,ī,
cetaya,,
cetayāna,,
cetayitavya,,
cetavya,,
cetiṣṭha,,
cetomukha,,
cetovikārin,ī,
cetya,,
ceya,,
celakaṇṭhin,ī,
ceṣṭaka,,
ceṣṭāpṛthaktvanivartin,ī,
ceṣṭārha,,
ceṣṭita,,
caikita,,
caikitsita,,
caikīrṣata,,
caikīrṣita,,
caiṭayatavidha,,
caitanyayukta,,
caitasika,,
caitta,,
caittika,,
caitya,,
caitrabhānava,,
caitraratha,,
caitra,,
caitreya,,
caila,,
caileya,,
codaka,,
codana,,
codapravṛddha,,
codayitavya,,
coda,,
codita,,
codiṣṭha,,
codya,,
copana,,
corāyita,,
corita,,
coṣkūyamaṇa,,
coṣya,,
caukṣa,,
caukṣya,,
cauḍa,,
cauḍārya,,
cauṇṭya,,
cauṇḍa,,
cauṇḍya,,
cautapallava,ī,
caupayatavidha,,
cauragata,,
caurarūpin,ī,
caurahṛta,,
caura,,
caurādika,,
caurāpahṛta,,
caurībhūta,,
cauryārjita,,
caula,,
cyavanadharma,,
cyavanadharmin,ī,
cyavana,,
cyava,,
cyavāna,,
cyāvana,,
cyāvita,,
cyutasaṃskāra,,
cyuta,,
cyutācāra,,
cyutādhikāra,,
cyutotsāha,,
cyautna,,
chattradhārin,ī,
chattrin,ī,
chada,,
chadiḥsammita,,
chadin,ī,
chadmaghātin,ī,
chadmarūpin,ī,
chadmaveṣin,ī,
chadmasthita,,
chadmin,ī,
chandaḥpratiṣṭhāna,,
chandaka,,
chandacārin,ī,
chandaja,,
chandana,,
chandaskṛta,,
chandasya,,
chanda,,
chandānugāmin,ī,
chandānuvartin,ī,
chandita,,
chandonāma,,
chandobaddha,,
chandomaya,,
chandya,,
channa,,
chambaṭkara,ī,
chardana,,
chardanīya,,
chardayitavya,,
chardita,,
chalaka,,
chalakāraka,,
chalakārin,ī,
chalanāpara,,
chalita,,
cha,,
chāgamaya,,
chāgaromamaya,,
chāgala,,
chāgaleya,,
chāga,,
chāta,,
chāttragomin,ī,
chāttrapriya,,
chādaka,,
chādita,,
chādin,ī,
chādiṣeya,,
chādmika,,
chādya,,
chāndasa,ī,
chāndoga,,
chāndobhāṣa,,
chāndoma,,
chāndomāna,,
chāndomika,,
chāndovicita,,
chāyaka,,
chāyāgrāha,ī,
chāyādvitīya,,
chāyābhinna,,
chāyāmaya,,
chikkākāraka,,
chikkika,,
chita,,
chittvara,,
chida,,
chiduretara,,
chidrakarṇa,,
chidradarśana,,
chidradarśin,ī,
chidrānusaṃdhānin,ī,
chidrānusārin,ī,
